Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""""","=""83.291""","=""""","=""0.006""","=""0.081""","="""""
"=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""""","=""83.411""","=""""","=""0.005""","=""0.120""","="""""
"=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""""","=""84.712""","=""""","=""0.005""","=""1.301""","="""""
"=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""""","=""84.861""","=""""","=""0.005""","=""0.149""","="""""
"=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""""","=""88.035""","=""""","=""0.005""","=""3.174""","="""""
"=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""""","=""88.035""","=""""","=""0.005""","=""0.000""","="""""
"=""2s2.2p2.(1S).3s""","=""2S""","=""1/2""","=""""","=""92.916""","=""""","=""0.006""","=""4.881""","="""""
"=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""","=""""","=""98.334""","=""""","=""0.012""","=""5.42""","="""""
"=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""","=""""","=""98.398""","=""""","=""0.012""","=""0.06""","="""""
"=""2s2.2p2.(3P).3d""","=""4D""","=""7/2""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""","=""""","=""98.823""","=""""","=""0.012""","=""""","="""""
"=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""","=""""","=""98.823""","=""""","=""0.012""","=""0.00""","="""""
"=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""","=""""","=""98.849""","=""""","=""0.012""","=""0.03""","="""""
"=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""","=""""","=""98.948""","=""""","=""0.012""","=""0.10""","="""""
"=""2s2.2p2.(3P).3d""","=""2F""","=""7/2""","=""""","=""99.102""","=""""","=""0.012""","=""0.15""","="""""
"=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""","=""""","=""98.960""","=""""","=""0.012""","=""-0.14""","="""""
"=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""","=""""","=""99.016""","=""""","=""0.012""","=""0.06""","="""""
"=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""","=""""","=""99.046""","=""""","=""0.012""","=""0.03""","="""""
"=""2s.2p3.(5S*).3s""","=""4S*""","=""3/2""","=""""","=""99.4291""","=""""","=""0.0025""","=""0.383""","="""""
"=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""","=""""","=""100.344""","=""""","=""0.012""","=""0.915""","="""""
"=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""","=""""","=""100.390""","=""""","=""0.012""","=""0.05""","="""""
"=""2s2.2p2.(1D).3d""","=""2F""","=""7/2""","=""""","=""102.818""","=""""","=""0.012""","=""2.43""","="""""
"=""2s2.2p2.(1D).3d""","=""2F""","=""5/2""","=""""","=""102.842""","=""""","=""0.012""","=""0.02""","="""""
"=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""","=""""","=""103.261""","=""""","=""0.012""","=""0.42""","="""""
"=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""","=""""","=""103.279""","=""""","=""0.012""","=""0.02""","="""""
"=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""","=""""","=""103.925""","=""""","=""0.012""","=""0.65""","="""""
"=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""","=""""","=""103.961""","=""""","=""0.012""","=""0.04""","="""""
"=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""","=""""","=""104.499""","=""""","=""0.012""","=""0.54""","="""""
"=""2s.2p3.(5S*).3p""","=""4P""","=""1/2""","=""""","=""105.082""","=""""","=""0.005""","=""0.58""","="""""
"=""2s.2p3.(5S*).3p""","=""4P""","=""3/2""","=""""","=""105.082""","=""""","=""0.005""","=""0.000""","="""""
"=""2s.2p3.(5S*).3p""","=""4P""","=""5/2""","=""""","=""105.082""","=""""","=""0.005""","=""0.000""","="""""
"=""2s2.2p2.(1S).3d""","=""2D""","=""3/2""","=""""","=""107.561""","=""?""","=""0.012""","=""2.48""","="""""
"=""2s2.2p2.(1S).3d""","=""2D""","=""5/2""","=""""","=""107.561""","=""?""","=""0.012""","=""0.00""","="""""
"=""2s.2p3.(3D*).3s""","=""4D*""","=""1/2""","=""""","=""108.898""","=""""","=""0.004""","=""1.34""","="""""
"=""2s.2p3.(3D*).3s""","=""4D*""","=""3/2""","=""""","=""108.898""","=""""","=""0.004""","=""0.000""","="""""
"=""2s.2p3.(3D*).3s""","=""4D*""","=""5/2""","=""""","=""108.898""","=""""","=""0.004""","=""0.000""","="""""
"=""2s.2p3.(3D*).3s""","=""4D*""","=""7/2""","=""""","=""108.898""","=""""","=""0.004""","=""0.000""","="""""
"=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4s""","=""4P""","=""1/2""","=""""","=""110.624""","=""""","=""0.009""","=""""","="""""
"=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""","=""""","=""110.820""","=""""","=""0.012""","=""0.20""","="""""
"=""2s.2p3.(3D*).3s""","=""2D*""","=""3/2""","=""""","=""110.950""","=""""","=""0.004""","=""0.13""","="""""
"=""2s.2p3.(3D*).3s""","=""2D*""","=""5/2""","=""""","=""110.950""","=""""","=""0.004""","=""0.000""","="""""
"=""2s2.2p2.(3P).4s""","=""2P""","=""1/2""","=""""","=""111.180""","=""?""","=""0.009""","=""0.230""","="""""
"=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""","=""""","=""111.328""","=""?""","=""0.006""","=""0.15""","="""""
"=""2s.2p3.(5S*).3d""","=""4D*""","=""1/2""","=""""","=""112.666""","=""""","=""0.003""","=""1.338""","="""""
"=""2s.2p3.(5S*).3d""","=""4D*""","=""3/2""","=""""","=""112.666""","=""""","=""0.003""","=""0.000""","="""""
"=""2s.2p3.(5S*).3d""","=""4D*""","=""5/2""","=""""","=""112.666""","=""""","=""0.003""","=""0.000""","="""""
"=""2s.2p3.(5S*).3d""","=""4D*""","=""7/2""","=""""","=""112.666""","=""""","=""0.003""","=""0.000""","="""""
"=""2s.2p3.(3P*).3s""","=""4P*""","=""1/2""","=""""","=""113.950""","=""""","=""0.006""","=""1.284""","="""""
"=""2s.2p3.(3P*).3s""","=""4P*""","=""3/2""","=""""","=""113.950""","=""""","=""0.006""","=""0.000""","="""""
"=""2s.2p3.(3P*).3s""","=""4P*""","=""5/2""","=""""","=""113.950""","=""""","=""0.006""","=""0.000""","="""""
"=""2s.2p3.(3P*).3s""","=""4P*""","=""7/2""","=""""","=""113.950""","=""""","=""0.006""","=""0.000""","="""""
"=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""","=""""","=""115.161""","=""?""","=""0.010""","=""1.21""","="""""
"=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""","=""""","=""115.161""","=""?""","=""0.010""","=""0.00""","="""""
"=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""","=""""","=""116.352""","=""?""","=""0.010""","=""1.19""","="""""
"=""2s2.2p2.(3P).4d""","=""4D""","=""7/2""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4D""","=""5/2""","=""""","=""116.429""","=""""","=""0.011""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4D""","=""3/2""","=""""","=""116.429""","=""""","=""0.011""","=""0.00""","="""""
"=""2s2.2p2.(3P).4d""","=""4D""","=""1/2""","=""""","=""116.528""","=""""","=""0.007""","=""0.10""","="""""
"=""2s2.2p2.(3P).4d""","=""4P""","=""1/2""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4P""","=""5/2""","=""""","=""116.634""","=""""","=""0.011""","=""""","="""""
"=""2s2.2p2.(3P).4d""","=""4P""","=""3/2""","=""""","=""116.6605""","=""""","=""0.0025""","=""0.026""","="""""
"=""2s2.2p2.(3P).4d""","=""2F""","=""7/2""","=""""","=""116.813""","=""?""","=""0.010""","=""0.153""","="""""
"=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""","=""""","=""117.141""","=""""","=""0.012""","=""0.33""","="""""
"=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""","=""""","=""117.179""","=""""","=""0.012""","=""0.04""","="""""
"=""2s.2p3.(3D*).3p""","=""2F""","=""7/2""","=""""","=""117.814""","=""""","=""0.004""","=""0.63""","="""""
"=""2s.2p3.(3D*).3p""","=""2F""","=""5/2""","=""""","=""117.881""","=""?""","=""0.006""","=""0.067""","="""""
"=""2s2.2p2.(1D).4d""","=""2F""","=""7/2""","=""""","=""120.776""","=""?""","=""0.011""","=""2.89""","="""""
"=""2s2.2p2.(1D).4d""","=""2F""","=""5/2""","=""""","=""120.776""","=""?""","=""0.011""","=""0.00""","="""""
"=""2s2.2p2.(1D).4d?""","=""2D?""","=""5/2""","=""""","=""120.861""","=""""","=""0.007""","=""0.09""","="""""
"=""2s2.2p2.(1D).4d?""","=""2D?""","=""3/2""","=""""","=""120.861""","=""""","=""0.007""","=""0.000""","="""""
"=""2s.2p3.(3D*).3d""","=""4P*""","=""5/2""","=""""","=""124.530""","=""""","=""0.005""","=""3.669""","="""""
"=""2s.2p3.(3D*).3d""","=""4P*""","=""3/2""","=""""","=""124.557""","=""""","=""0.005""","=""0.027""","="""""
"=""2s.2p3.(3D*).3d""","=""4P*""","=""1/2""","=""""","=""124.578""","=""""","=""0.007""","=""0.021""","="""""
"=""2s.2p3.(3D*).3d""","=""4D*""","=""1/2""","=""""","=""125.002""","=""""","=""0.005""","=""0.424""","="""""
"=""2s.2p3.(3D*).3d""","=""4D*""","=""3/2""","=""""","=""125.002""","=""""","=""0.005""","=""0.000""","="""""
"=""2s.2p3.(3D*).3d""","=""4D*""","=""5/2""","=""""","=""125.002""","=""""","=""0.005""","=""0.000""","="""""
"=""2s.2p3.(3D*).3d""","=""4D*""","=""7/2""","=""""","=""125.002""","=""""","=""0.005""","=""0.000""","="""""
"=""2s.2p3.(3D*).3d""","=""4S*""","=""3/2""","=""""","=""125.093""","=""""","=""0.005""","=""0.091""","="""""
"=""2s.2p3.(3D*).3d""","=""2F*""","=""7/2""","=""""","=""125.331""","=""""","=""0.004""","=""0.238""","="""""
"=""2s.2p3.(3D*).3d""","=""2F*""","=""5/2""","=""""","=""125.390""","=""""","=""0.006""","=""0.059""","="""""
"=""2s2.2p2.(1D).5d""","=""2F""","=""7/2""","=""""","=""128.817""","=""?""","=""0.012""","=""3.43""","="""""
"=""2s2.2p2.(1D).5d""","=""2F""","=""5/2""","=""""","=""128.817""","=""?""","=""0.012""","=""0.00""","="""""
"=""2s2.2p2.(1D).5d""","=""2D""","=""3/2""","=""""","=""128.896""","=""?""","=""0.009""","=""0.08""","="""""
"=""2s2.2p2.(1D).5d""","=""2D""","=""5/2""","=""""","=""128.896""","=""?""","=""0.009""","=""0.00""","="""""
"=""Na VI (2p2 3P<0>)""","=""Limit""","=""---""","=""""","=""138.404""","=""""","=""0.012""","=""""","=""L7482"""
